time_stamp,open,high,low,close,volume,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,SMA_100,EMA_100,SMA_200,EMA_200,RSI,EMA_Fast,EMA_Slow,MACD,Signal,Upper_Band,Lower_Band,log_returns,rolling_volatility,momentum,days_since_traded
2024-09-11,573.01,581.24,559.35,580.38,2680977,570.6949999999999,570.2339114909482,564.426,563.7466196478949,554.128,549.5343037036957,519.8556,538.5297492753282,544.4945,530.0000034267805,67.72516163297806,568.8498314830081,560.4644557429222,8.38537574008592,7.776565832781028,583.148490162773,545.7035098372271,0.010217777620448608,0.24698585587163885,12.559999999999945,9081
2024-09-10,576.75,577.8,567.14,574.48,2030076,569.439,567.9792251556034,562.1679999999999,561.9957375055681,553.7206,548.2752956916016,518.7836,537.6842896647288,544.6912,529.493671802929,62.44389829122187,566.7534372071914,558.8712122023559,7.8822250048355045,7.624363355954804,583.5000333375938,540.835966662406,0.008039471453031362,0.2459435860605713,15.039999999999964,9080
2024-09-09,567.69,574.57,564.44,569.88,1997121,567.9350000000001,566.5346085235153,559.9905,560.6816046114174,553.3418,547.2057159239118,517.7833,536.940941981188,544.87375,529.0415479014509,57.775158267492664,565.3486076084989,557.6225091785443,7.726098429954618,7.5598979437346285,584.6605820087053,535.3204179912947,0.011418207685505314,0.24815902294642062,11.580000000000041,9079
2024-09-06,570.9,573.31,558.0,563.41,2096790,566.777,565.7911881954077,558.3115,559.7133524652508,552.8794,546.2802349412143,516.8466999999999,536.2755064656565,545.08785,528.6311111969429,50.233746090444434,564.5247180827714,556.6419099128278,7.882808169943587,7.5183478221796305,584.661245849178,531.961754150822,-0.00799056702640269,0.25179147102910127,5.969999999999914,9076
2024-09-05,570.75,573.39,562.53,567.93,1573571,566.18,566.3203411277206,556.653,559.3242316721193,552.1844,545.5810608571823,515.9136,535.7273348791041,545.2841,528.2815746260579,56.324455770970204,564.7273940978208,556.100462705854,8.626931391966764,7.427232735238641,585.6900732902554,527.6159267097446,-0.01280655722554708,0.25003859420068175,2.1399999999999864,9075
2024-09-04,568.87,578.86,565.76,575.25,1613865,565.966,565.9626391561029,553.9375,558.4183613218161,551.3634,544.6688592595162,514.9752,535.0767759877729,545.4547500000001,527.8830979891338,67.8751431853849,564.1451021156064,555.1540997223224,8.99100239328402,7.12730807105661,588.2185666633857,519.6564333366143,0.007345469173625198,0.2613963349089272,13.0,9074
2024-09-03,576.3,586.7,566.79,571.04,2757929,564.6659999999999,563.8987811907924,550.885,556.6466098820073,550.3418,543.420649433374,514.0654999999999,534.2651957046976,545.55505,527.4070487226929,64.21746924370477,562.1260297729893,553.5464277001082,8.57960207288113,6.661384490499756,587.9358921691085,513.8341078308915,-0.005884167311373227,0.2657692592571655,7.919999999999959,9073
2024-08-30,572.2,575.65,568.29,574.41,1982970,563.874,562.3118436776352,547.799,555.1315161853765,549.5898,542.2933290020832,513.2273,533.5222703653985,545.7215,526.9685265993029,69.72493497922306,560.5053079135329,552.1469419161169,8.358365997415945,6.181830094904413,587.934581221662,507.6634187783379,0.008356399803070466,0.2654924793269306,20.949999999999932,9069
2024-08-29,567.05,578.4,567.05,569.63,1955588,561.779,559.6233644948876,545.387,553.1022020996268,548.5606,540.9824444715559,512.4087000000001,532.6962556253055,545.80115,526.4917278716576,66.15699422268668,557.9771820796298,550.3658972694063,7.611284810223424,5.63769611927653,584.5759394170376,506.1980605829623,0.016086422431478536,0.2668351781882491,15.470000000000027,9068
2024-08-28,568.22,569.59,557.67,560.54,1289699,560.2320000000001,557.3996677159737,544.226,551.3624338995875,547.613,539.8131564908031,511.5552,531.9501193753117,545.9391,526.0581773980059,57.999073035685,555.8584879122898,548.8247690509588,7.033718861330954,5.144298946539806,581.7304886576843,506.72151134231575,-0.012903862270163905,0.2649049086469997,20.75,9067
2024-08-27,554.4,569.52,554.34,567.82,1404415,558.157,556.7018160973013,543.7814999999999,550.3963743100704,546.777,538.9671628781828,510.80100000000004,531.3725460293584,546.0251,525.7116264170813,69.65292591480767,555.0073038963425,547.8875505750356,7.119753321306916,4.671943967842018,580.6776679796104,506.8853320203894,0.014868183693227037,0.26278585303735974,32.60000000000002,9066
2024-08-26,555.03,560.26,555.03,559.44,1387479,554.8969999999999,554.2311085633683,542.326,548.5623084479726,545.9268,537.7894960568841,509.9939,530.6362338279314,546.11255,525.2884266825796,62.04465092468296,552.6777227865865,546.2929546210385,6.384768165548053,4.059991629475793,577.4852026734437,507.1667973265564,0.002039831079296843,0.25907454028009835,28.510000000000105,9065
2024-08-23,565.45,566.52,552.5,558.3,2023465,552.046,553.0735771330056,541.1845,547.4172882846012,543.9128,536.9058020183895,509.3696,530.054339561829,546.24135,524.9451947899422,60.88857613941923,551.4482178386932,545.2411909907215,6.207026847971633,3.478797495457728,575.4759090668522,506.8930909331477,0.0015415780922312945,0.26141467389450146,22.0,9062
2024-08-22,567.07,572.0,555.65,557.44,1627658,549.846,551.9121498292292,540.3915,546.2717396829803,541.9442,536.0325694477116,508.77869999999996,529.4837201590377,546.2771,524.6099706169767,60.093885539216316,550.2024392639102,544.1964862699792,6.005952993930919,2.796740157329251,573.7368617227612,507.04613827723875,-0.014868110397410447,0.26148360446141705,27.200000000000045,9061
2024-08-21,562.13,566.6,557.91,565.79,1401708,547.126,550.683738680169,539.127,545.0961333338203,540.0491999999999,535.158796772108,508.22520000000003,528.9189468289172,546.3081999999999,524.2800205729262,72.48748989626688,548.8865191300756,543.1370051715776,5.749513958498028,1.9944369481788344,571.6583750417349,506.595624958265,0.006276393782068744,0.26033278315257774,52.16999999999996,9060
2024-08-20,564.48,568.18,559.61,562.25,1219609,541.909,547.3267917202065,537.3895,542.9178315794856,537.9322,533.9085435791328,507.61330000000004,528.1740770678853,546.2728,523.862834850041,70.23174715709598,545.8131589719076,541.3247655853038,4.488393386603775,1.055667695599036,567.5504196251102,507.2285803748898,-0.0015461584604511492,0.2597654066753704,48.049999999999955,9059
2024-08-19,550.59,563.77,550.59,563.12,1423293,537.104,544.0105232135858,536.5775000000001,540.8828664825893,535.9958,532.7517494395056,507.0348,527.4856745844082,546.18405,523.4770341952676,71.4800275475411,542.8246424213453,539.6507468321281,3.1738955892171816,0.19748627284785136,564.727723987157,508.4272760128432,0.017303267151938643,0.2639751528502582,53.80000000000001,9058
